HomeCondition,BuildMaterialQual,YrRD,Remd,TLA,YrBlt,GarCap,Bedrm,TotBaseArea,BasetMinFinArea,BaseFinArea,FirePlaces,Fixtures,PoolArea,TotAcres,SaleDate,Price
4,3,1963,0,1235,1963,2,4,1235,0,550,0,8,0,0.21,2016.26,164000
5,3,1969,0,1336,1969,2,3,600,0,600,1,11,0,0.21,2021.77,295000
4,3,1965,0,1255,1965,2,2,1080,500,0,0,11,0,0.22,2020.05,175000
5,3,1967,0,1380,1967,2,3,1380,0,950,0,10,0,0.21,2022.18,316000
4,3,1963,0,1448,1963,2,3,1448,700,0,1,11,0,0.23,2019.51,199000
4,3,1971,0,1198,1971,1,3,1198,0,1000,0,9,0,0.22,2019.03,182300
4,3,1965,0,1092,1965,1,3,1092,0,800,0,11,0,0.23,2019.64,188000
4,3,1967,0,1861,1967,3,3,1232,1100,0,1,10,0,0.21,2020.41,235000
4,3,1965,0,1335,1965,2,3,1335,0,1000,0,12,0,0.21,2021.88,285000
4,3,1972,0,1002,1972,2,3,456,0,0,0,5,0,0.24,2020.63,175000
4,3,1960,0,1552,1960,2,3,408,300,0,0,10,0,0.23,2020.42,200000
4,3,1967,0,1028,1967,2,3,504,0,450,0,7,0,0.17,2021.32,180000
4,3,1967,0,1028,1967,2,3,504,0,450,0,7,0,0.17,2016.43,146500
4,3,1972,0,1242,1972,2,3,672,0,400,1,8,0,0.21,2021.87,210000
3,3,1971,0,1002,1971,2,3,456,0,350,0,8,0,0.21,2020.59,165000
4,3,1964,0,1080,1964,1,3,1080,800,0,0,8,0,0.21,2017.49,145000
4,3,1969,0,999,1969,2,3,999,0,950,0,8,0,0.21,2016.87,149000
4,2,1969,0,936,1969,2,3,936,0,700,0,8,0,0.21,2016.91,145000
4,2,1969,0,936,1969,2,3,936,0,700,0,8,0,0.21,2021.23,195000
5,2,1971,0,1224,1971,2,2,936,0,700,1,8,0,0.21,2019.79,197000
5,3,1968,0,1101,1968,2,3,526,0,450,0,9,0,0.22,2018.96,189000
4,3,1968,0,1101,1968,2,3,513,0,450,0,9,0,0.24,2022.52,260000
4,3,1964,0,1010,1964,1,3,972,0,850,0,10,0,0.16,2022.72,250000
5,2,2022,6,936,1968,1,2,936,0,450,0,5,0,0.24,2022.38,272000
3,3,1965,0,1111,1965,1,3,1111,0,0,0,5,0,0.24,2020.23,147000
4,3,1968,0,1061,1968,2,3,494,0,450,0,10,0,0.25,2021.38,230000
4,3,1968,0,1061,1968,2,3,494,0,450,0,10,0,0.25,2018.04,158500
3,3,1967,0,976,1967,3,3,432,350,0,0,8,0,0.25,2019.68,157000
5,3,1968,0,1101,1968,2,3,513,0,450,1,9,0,0.25,2017.50,177600
3,3,1968,0,1061,1968,2,3,494,0,450,0,8,0,0.25,2019.06,156500
4,2,1971,0,1262,1971,2,2,1262,0,900,0,9,0,0.23,2021.97,302500
4,2,1971,0,1262,1971,2,2,1262,0,900,0,9,0,0.23,2018.67,240000
4,2,1971,0,910,1971,0,3,884,0,0,0,5,0,0.25,2021.44,214285.7143
5,2,1971,0,910,1971,0,2,884,0,850,0,8,0,0.26,2017.83,178571.4286
4,2,1964,0,938,1964,2,2,938,500,0,0,5,0,0.26,2019.48,225714.2857
4,3,1964,0,977,1964,2,2,957,0,700,0,7,0,0.21,2019.61,235714.2857
5,3,1969,0,1454,1969,2,3,456,0,200,1,7,0,0.33,2020.58,200000
5,3,1969,0,1454,1969,2,3,456,0,200,1,7,0,0.33,2016.56,150227.2727
5,3,1968,0,944,1968,2,2,880,0,800,0,8,0,0.21,2019.56,181272.7273
5,2,1971,0,886,1971,1,3,864,0,650,0,8,0,0.23,2021.63,192500
4,3,1964,0,1134,1964,1,3,1134,0,750,0,9,0,0.23,2019.62,190000
4,2,1972,0,1040,1972,2,3,1040,750,0,0,8,0,0.3,2021.68,205454.5455
5,3,1972,0,1002,1972,2,3,456,0,400,0,8,0,0.21,2020.38,204278.0749
4,3,1965,0,1112,1965,1,3,1112,0,850,0,9,0,0.21,2021.42,231016.0428
4,3,1965,0,1112,1965,1,3,1112,0,850,0,9,0,0.21,2018.38,181818.1818
4,3,1959,0,1860,1959,2,2,884,0,700,1,8,0,0.18,2019.92,253571.4286
3,2,1959,0,1292,1959,1,3,816,0,0,0,6,0,0.18,2021.11,242714.2857
3,2,1959,0,1292,1959,1,3,816,0,0,0,6,0,0.18,2018.61,199857.1429
3,2,1959,0,1292,1959,1,3,816,0,0,0,6,0,0.18,2018.61,199857.1429
4,3,1954,0,1028,1954,1,2,1028,950,0,1,8,0,0.19,2021.03,257142.8571
3,3,1955,0,1110,1955,1,3,1110,800,0,0,8,0,0.17,2018.42,221428.5714
4,3,1954,0,1468,1954,1,3,875,0,650,0,10,0,0.17,2021.54,321428.5714
4,3,1954,0,1468,1954,1,3,875,0,650,0,10,0,0.17,2016.46,207142.8571
5,3,1958,0,1107,1958,2,2,1107,0,950,0,8,0,0.19,2017.53,170000
5,3,1958,0,1107,1958,2,2,1107,0,950,0,8,0,0.19,2021.05,202000
4,3,1958,0,1107,1958,2,3,1107,550,0,0,8,0,0.19,2021.30,175000
3,3,1963,0,1000,1963,1,3,1000,500,0,0,7,0,0.22,2021.93,226000
3,3,1963,0,1000,1963,1,3,1000,500,0,0,7,0,0.22,2021.93,226000
5,3,1964,0,892,1964,1,2,864,0,750,1,8,0,0.21,2018.45,181112
4,3,2010,4,1060,1968,2,3,520,0,500,1,7,0,0.23,2020.45,205555.5556
4,3,1963,0,1302,1963,2,3,1302,450,0,0,10,0,0.17,2022.13,259950
5,3,1964,0,1224,1964,1,3,1224,0,1200,0,10,0,0.17,2020.81,229000
4,3,1962,0,1241,1962,1,3,1241,0,1000,0,9,0,0.17,2016.39,151870
5,3,1963,0,1189,1963,1,3,1189,700,0,0,8,0,0.17,2019.71,196000
4,3,1968,0,1436,1968,2,3,1428,700,0,0,11,0,0.22,2019.83,212600
4,3,1968,0,1408,1968,2,3,1399,0,1200,0,13,0,0.25,2021.47,285000
4,2,1978,0,864,1978,0,2,864,0,50,0,8,0,0.17,2018.08,157142.8571
4,2,1978,0,864,1978,0,2,864,0,50,0,8,0,0.17,2019.26,201285.7143
4,3,2017,4,1078,1963,1,3,1078,0,1050,0,8,0,0.18,2022.59,240000
4,3,1976,0,1258,1976,2,3,1156,0,600,0,11,0,0.2,2021.14,258888.8889
4,3,1961,0,1148,1961,1,3,840,0,700,0,8,0,0.22,2016.86,172222.2222
4,4,2002,5,2884,1968,2,5,1244,0,950,2,16,0,0.32,2016.85,350000
4,3,1978,0,1709,1978,2,3,850,0,400,1,10,0,0.24,2022.44,336000
4,3,2013,5,1323,1966,2,3,729,0,550,0,11,0,0.23,2018.31,215000
4,3,2013,5,1323,1966,2,3,729,0,550,0,11,0,0.23,2020.74,235000
4,3,2009,5,1694,1969,2,3,868,0,700,1,11,0,0.21,2016.80,185500
4,3,1955,0,1640,1955,1,2,1178,400,500,2,10,0,0.18,2020.21,231000
4,3,1955,0,1640,1955,1,2,1178,400,500,2,10,0,0.18,2022.72,285000
3,3,1955,0,1190,1955,1,2,1190,650,0,0,8,0,0.18,2019.93,174500
4,3,1955,0,884,1955,1,2,884,0,600,0,8,0,0.18,2022.59,220000
4,3,1955,0,884,1955,1,2,884,0,600,0,8,0,0.18,2020.03,159500
4,3,1955,0,1114,1955,1,2,1114,0,1000,0,8,0,0.18,2021.98,250000
4,3,1953,0,1303,1953,1,3,1303,600,0,0,9,0,0.19,2020.53,243750
3,3,1958,0,1421,1958,2,3,1421,700,0,0,9,0,0.22,2021.49,221000
3,3,1958,0,1421,1958,2,3,696,0,500,1,7,0,0.2,2016.23,140000
4,3,1966,0,1104,1966,2,3,1104,0,550,0,8,0,0.21,2017.00,151818.1818
5,3,2016,5,1136,1966,1,3,672,0,550,0,10,0,0.21,2016.93,160681.8182
4,3,1967,0,1428,1967,2,3,553,0,500,1,9,0,0.21,2019.51,191818.1818
4,3,1965,0,1295,1965,2,3,1295,0,600,0,11,0,0.21,2016.38,140909.0909
4,3,1965,0,1295,1965,2,3,1295,0,600,0,11,0,0.21,2021.75,226818.1818
3,3,1966,0,1256,1966,2,3,640,0,600,0,11,0,0.34,2021.47,181818.1818
4,3,1966,0,1387,1966,2,3,1301,700,0,2,11,0,0.32,2019.92,224900
4,3,1966,0,1387,1966,2,3,1301,700,0,2,11,0,0.32,2021.49,290000
4,3,1973,0,1129,1973,2,3,1107,0,850,0,11,0,0.23,2017.39,177500
4,3,1966,0,1168,1966,2,3,1168,400,600,1,12,0,0.2,2020.45,232000
4,3,1968,0,1328,1968,2,3,840,0,750,0,10,0,0.21,2017.70,183000
4,4,1966,0,1369,1966,2,1,1201,400,650,1,9,0,0.25,2016.42,179000
4,4,1966,0,1369,1966,2,1,1201,400,650,1,9,0,0.25,2019.53,225000
4,3,1974,0,1429,1974,2,3,1382,750,0,0,11,0,0.28,2021.39,250000
4,3,1972,0,1508,1972,2,3,840,400,0,1,8,0,0.19,2022.32,277000
3,3,1964,0,1681,1964,1,3,1329,600,0,1,11,0,0.21,2019.79,190000
3,3,1964,0,1681,1964,1,3,1329,600,0,1,11,0,0.21,2016.53,142000
5,3,1972,0,1371,1972,2,3,667,0,500,0,10,0,0.2,2019.65,215000
4,3,1970,0,1130,1970,2,3,1130,550,0,0,9,0,0.27,2019.71,192500
4,3,1970,0,1130,1970,2,3,1130,550,0,0,9,0,0.27,2019.71,192500
4,3,1966,0,1400,1966,2,3,700,600,0,0,12,0,0.25,2022.09,275000
4,3,1962,0,1755,1962,2,2,513,0,500,1,10,0,0.3,2017.47,198500
5,3,2003,5,1618,1964,2,3,962,0,700,2,12,0,0.25,2019.71,247500
5,3,2015,7,1356,1964,2,2,1344,0,800,1,10,0,0.28,2018.53,225000
5,3,2019,7,1938,1974,2,3,1698,1100,0,1,13,0,0.33,2019.61,315000
4,3,1964,0,1844,1964,2,3,780,0,600,2,11,0,0.29,2019.78,235288.8889
4,3,1966,0,1136,1966,1,3,672,550,50,0,10,0,0.21,2022.65,270000
4,3,1973,0,1503,1973,2,3,1215,0,750,1,10,0,0.2,2017.54,197000
6,2,1950,0,896,1950,1,2,896,0,850,0,8,0,0.22,2022.57,270000
6,2,1950,0,896,1950,1,2,896,0,850,0,8,0,0.22,2020.45,241500
4,3,1966,0,1078,1966,2,3,1040,0,500,0,8,0,0.23,2017.34,176900
4,3,1965,0,1136,1965,1,3,672,0,550,1,10,0,0.2,2017.05,168000
4,3,1955,0,1252,1955,1,3,1252,0,1000,0,8,0,0.28,2018.63,175000
4,3,1976,0,1180,1976,2,3,520,0,450,1,10,0,0.21,2019.84,237500
4,3,1976,0,1180,1976,2,3,520,0,450,1,10,0,0.21,2020.47,250000
4,3,1977,0,1684,1977,2,3,1362,0,500,1,12,0,0.21,2021.63,356250
4,3,1976,0,1464,1976,4,3,858,0,800,1,13,0,0.25,2019.50,261666.6667
4,3,1976,0,2288,1976,2,4,1144,0,750,2,14,0,0.25,2016.41,224500
4,3,1976,0,2288,1976,2,4,1144,0,750,2,14,0,0.25,2020.95,297500
4,3,1977,0,1350,1977,2,3,1296,0,1100,1,11,0,0.22,2021.99,270000
3,3,1976,0,2093,1976,2,3,1212,0,1200,1,15,0,0.22,2020.75,310000
4,3,1976,0,1317,1976,2,3,1269,0,1200,0,11,0,0.22,2018.79,210000
3,3,1974,0,1348,1974,2,3,1296,800,0,1,11,0,0.22,2020.65,189950
4,3,1976,0,1993,1976,2,3,810,0,600,1,12,0,0.22,2022.22,306000
4,3,1975,0,1221,1975,2,3,1221,0,850,1,12,0,0.22,2018.27,187500
5,3,2012,5,1332,1977,2,1,1332,0,1200,2,10,0,0.22,2022.44,418000
5,3,2019,7,1764,1976,2,3,750,0,550,2,12,0,0.27,2019.65,270000
3,3,1976,0,1949,1976,2,4,1633,600,0,1,16,0,0.24,2021.42,275000
4,3,1979,0,1914,1979,2,3,1485,0,950,1,10,0,0.24,2022.52,350000
4,3,1999,7,1641,1973,2,3,1230,0,600,2,11,0,0.27,2016.72,212500
5,3,1968,0,1228,1968,2,3,1388,200,1000,0,12,0,0.29,2022.55,285000
5,3,2018,7,1772,1966,2,2,1772,0,1400,2,14,0,0.28,2018.39,340000
4,3,1963,0,1146,1963,2,3,540,0,500,1,8,0,0.29,2020.62,210000
4,3,1967,0,1304,1967,2,3,672,0,500,0,8,0,0.34,2019.25,215555.5556
5,3,1964,0,1848,1964,2,3,1000,0,800,0,11,0,0.3,2018.82,274900
4,3,1965,0,1134,1965,2,3,1134,950,0,0,8,0,0.23,2018.55,175000
4,3,1974,0,1739,1974,2,3,575,250,0,1,11,0,0.23,2019.31,250000
4,3,2012,6,1647,1964,2,4,400,0,400,1,6,0,0.21,2016.29,210000
5,3,2012,6,2024,1965,2,4,1008,0,800,1,10,0,0.26,2017.95,372500
5,3,2012,6,2024,1965,2,4,1008,0,800,1,10,0,0.26,2022.32,399999
5,3,1964,0,1400,1964,2,3,784,0,700,1,11,0,0.27,2020.32,290000
4,3,1965,0,1976,1965,2,3,1976,0,400,1,12,0,0.32,2018.93,247000
4,3,2012,4,1662,1964,2,2,1662,0,1200,2,11,0,0.28,2018.58,269000
5,3,2010,5,2220,1966,2,4,980,0,700,1,13,0,0.25,2019.75,303000
4,3,1971,0,1668,1971,2,3,1668,550,1050,2,13,0,0.31,2020.30,240500
5,3,2013,7,1196,1965,2,3,1196,0,900,0,9,0,0.2,2018.76,240000
5,3,2013,7,1196,1965,2,3,1196,0,900,0,9,0,0.2,2022.42,310000
5,3,1966,0,1575,1966,2,3,975,0,850,0,11,0,0.25,2020.19,260000
5,3,2017,7,2036,1973,2,3,808,0,300,1,14,0,0.23,2018.23,264000
4,3,1968,0,1361,1968,2,3,1361,400,650,1,11,0,0.21,2020.79,245000
4,3,1968,0,1361,1968,2,3,1361,400,650,1,11,0,0.21,2018.24,216250
5,3,2018,6,1811,1968,2,3,805,0,0,1,11,0,0.23,2018.84,240000
4,3,1973,0,1324,1973,2,3,700,0,550,1,11,0,0.23,2016.40,160000
4,3,1967,0,1440,1967,2,3,1440,0,1000,2,11,0,0.22,2019.29,224000
4,3,1967,0,1440,1967,2,3,1440,0,1000,2,11,0,0.22,2019.29,224000
3,3,1974,0,2056,1974,2,3,1550,800,0,1,12,0,0.22,2019.16,235000
4,3,1972,0,1348,1972,2,3,1148,0,1050,0,11,0,0.25,2019.04,214900
4,3,1972,0,1348,1972,2,3,1148,0,1050,0,11,0,0.25,2021.50,251500
4,3,1974,0,1871,1974,2,3,1781,0,1350,1,13,0,0.27,2019.55,285000
4,3,1965,0,1774,1965,2,2,1054,0,700,2,14,0,0.31,2016.91,204900
4,3,1965,0,1746,1965,2,3,956,0,700,2,10,0,0.24,2020.13,230000
4,3,2000,5,1154,1965,1,3,816,0,700,1,8,0,0.22,2016.20,141450
4,3,2000,5,1154,1965,1,3,816,0,700,1,8,0,0.22,2020.48,197500
5,3,1963,0,1302,1963,3,3,1302,0,750,1,10,0,0.25,2020.14,250000
5,3,2017,7,1430,1972,2,3,1430,0,800,2,11,0,0.22,2018.18,268000
4,3,1964,0,1545,1964,2,3,1545,0,1050,1,10,0,0.24,2019.66,235000
3,3,1969,0,1450,1969,2,3,1450,1000,0,1,11,0,0.24,2017.08,176500
4,3,1969,0,1421,1969,2,3,841,0,700,1,11,0,0.26,2017.70,185100
4,3,1969,0,1421,1969,2,3,841,0,700,1,11,0,0.26,2020.59,227000
4,3,1964,0,1193,1964,2,3,1150,1000,0,0,12,0,0.21,2021.73,231800
4,3,1966,0,1343,1966,1,2,1343,0,1200,0,11,0,0.22,2018.38,189000
3,3,1966,0,1039,1966,1,3,1039,650,0,0,8,0,0.22,2016.46,141000
4,3,1963,0,1433,1963,2,2,1895,0,700,0,9,0,0.21,2020.51,275000
4,3,2004,7,1389,1963,2,3,1439,0,1100,1,13,0,0.22,2020.65,326125
5,3,2007,5,1280,1963,2,3,1280,650,0,0,11,0,0.21,2019.48,215000
4,3,1967,0,1224,1967,2,3,1224,600,600,0,11,0,0.24,2017.56,170500
3,3,1963,0,1534,1963,2,3,1534,1200,0,0,10,0,0.17,2018.71,175000
4,3,2014,9,1566,1963,1,3,934,0,600,1,9,0,0.19,2017.95,190000
4,3,2014,9,1566,1963,1,3,934,0,600,1,9,0,0.19,2022.57,270000
3,3,1964,0,1487,1964,2,3,1487,800,0,0,11,0,0.2,2016.20,165800
4,3,1967,0,1234,1967,2,2,560,0,500,1,10,0,0.25,2016.81,133000
5,3,1964,0,1392,1964,1,3,1392,1100,0,0,10,0,0.21,2022.38,320000
5,3,1964,0,1392,1964,1,3,1392,1100,0,0,10,0,0.21,2020.97,205500
5,3,1973,0,1425,1973,2,3,1425,0,1350,1,13,0,0.21,2021.48,325000
5,3,1973,0,1425,1973,2,3,1425,0,1350,1,13,0,0.21,2016.20,211000
5,3,2022,6,1632,1963,2,3,1376,0,1200,1,8,0,0.21,2022.27,350000
5,3,2022,6,1632,1963,2,3,1376,0,1200,1,8,0,0.21,2021.60,205000
4,3,2008,4,1531,1965,2,3,1531,0,1250,0,11,0,0.21,2018.26,224900
4,3,2008,3,1329,1963,1,3,1193,0,650,1,11,0,0.21,2019.69,218000
4,3,1962,0,1002,1962,1,3,1002,0,650,0,8,0,0.21,2018.08,152000
4,3,1961,0,1142,1961,2,3,650,0,350,0,5,0,0.27,2017.60,167500
3,3,1963,0,1131,1963,2,3,1131,0,1000,1,9,0,0.31,2021.58,235000
3,3,1968,0,1824,1968,2,4,650,300,0,0,10,0,0.3,2021.93,295000
4,3,1964,0,1240,1964,2,3,1160,0,550,0,9,0,0.33,2019.24,232500
4,3,2004,7,1035,1963,2,2,1035,0,900,1,8,0,0.19,2017.63,175000
5,3,1964,0,1107,1964,1,3,1107,0,900,0,7,0,0.29,2018.87,186500
4,3,1970,0,1652,1970,2,3,525,0,300,0,10,0,0.24,2019.54,203000
4,3,1962,0,1178,1962,2,3,1118,0,900,1,8,0,0.22,2021.05,230000
4,3,1962,0,1025,1962,1,3,1025,700,0,0,8,0,0.23,2016.45,131500
5,3,2012,7,1243,1962,2,3,1243,650,0,1,8,0,0.21,2018.82,187850
4,3,1962,0,1140,1962,1,3,1140,0,950,0,8,0,0.21,2019.36,184000
4,3,1962,0,1140,1962,1,3,1140,0,950,0,8,0,0.21,2022.34,240000
4,3,1962,0,1140,1962,1,3,1140,750,0,0,8,0,0.25,2021.87,210000
4,3,2012,5,1546,1962,2,3,1350,600,0,1,8,0,0.29,2018.21,201050
5,3,2010,6,1080,1962,2,2,1080,0,700,0,5,0,0.23,2018.60,200250
5,3,2010,6,1080,1962,2,2,1080,0,700,0,5,0,0.23,2018.60,200250
4,3,2003,5,1805,1956,1,4,825,0,400,1,10,0,0.21,2021.11,225000
4,3,1962,0,1409,1962,2,3,1409,0,1150,0,10,0,0.22,2018.67,222800
4,3,1962,0,1409,1962,2,3,1409,0,1150,0,10,0,0.22,2022.22,302500
4,3,1959,0,1325,1959,1,3,1325,850,0,1,9,0,0.2,2016.90,178750
3,3,1974,0,1176,1974,1,2,1176,0,1000,2,9,0,0.15,2018.67,210868.75
4,3,1972,0,1072,1972,1,3,1072,500,0,0,10,0,0.21,2021.93,244444.4444
4,3,1973,0,1441,1973,2,3,400,0,300,0,10,0,0.21,2019.83,200000
4,3,1999,7,1281,1972,1,3,1053,0,750,1,10,0,0.25,2018.60,185000
4,3,1972,0,1765,1972,2,3,731,0,0,1,10,0,0.22,2020.70,227500
5,3,1972,0,1074,1972,2,2,475,0,350,0,8,0,0.22,2021.20,229900
5,3,2018,6,1068,1962,2,2,1044,0,850,0,12,0,0.22,2019.16,271250
5,3,2018,6,1068,1962,2,2,1044,0,850,0,12,0,0.22,2020.73,306250
4,3,1998,7,1375,1972,2,3,1375,950,0,1,11,0,0.32,2016.97,188333.3333
2,3,1963,0,1066,1963,3,3,1066,500,0,0,5,0,0.25,2016.85,112500
4,3,1963,0,1053,1963,1,3,1053,750,0,0,7,0,0.22,2021.79,214900
4,3,1963,0,1053,1963,1,3,1053,750,0,0,7,0,0.22,2018.97,168000
4,3,1962,0,1058,1962,2,3,1042,650,0,0,8,0,0.28,2018.50,149900
5,3,1968,0,1236,1968,2,3,576,450,0,1,10,0,0.23,2020.64,250000
4,3,2016,4,1388,1964,2,3,1179,0,950,1,9,0,0.21,2016.44,196418
4,3,2016,4,1388,1964,2,3,1179,0,950,1,9,0,0.21,2021.16,235000
4,3,2019,4,1079,1964,2,2,1079,0,750,2,9,0,0.25,2019.37,176000
4,3,2019,4,1079,1964,2,2,1079,0,750,2,9,0,0.25,2021.20,229900
4,3,1995,7,1080,1963,2,2,1080,450,0,0,8,0,0.26,2019.51,185000
4,3,1963,0,1448,1963,1,3,1448,400,500,0,8,0,0.23,2017.44,170000
3,4,1963,0,1820,1963,0,3,684,0,650,2,12,0,0.3,2018.55,292000
3,3,1969,0,1400,1969,2,2,1400,0,1200,1,11,0,0.23,2019.36,225000
4,3,1962,0,2248,1962,2,4,1324,850,0,2,12,0,0.22,2016.89,243000
5,3,1967,0,960,1967,2,2,960,850,0,0,8,0,0.15,2021.80,285000
4,3,1974,0,1164,1974,2,3,520,200,200,1,8,0,0.14,2016.96,151500
4,3,1974,0,1245,1974,2,3,651,100,550,1,11,0,0.19,2017.30,133000
3,3,1966,0,1040,1966,1,3,1040,850,0,0,9,0,0.15,2017.24,139000
5,3,1966,0,1357,1966,2,3,621,500,50,1,11,0,0.23,2022.59,330000
4,3,1972,0,1184,1972,2,3,1184,600,0,0,9,0,0.17,2020.61,211000
5,3,2003,5,1083,1972,2,3,1083,0,850,0,8,0,0.21,2019.90,187700
5,3,2003,5,1083,1972,2,3,1083,0,850,0,8,0,0.21,2019.90,187700
4,3,1968,0,1152,1968,2,3,1152,0,0,0,8,0,0.19,2019.73,177500
4,3,1972,0,1002,1972,3,3,456,0,400,1,8,0,0.21,2020.81,199900
5,3,1960,0,1362,1960,1,4,976,0,900,0,8,0,0.29,2017.99,145000
4,3,1961,0,944,1961,1,2,944,0,450,0,8,0,0.19,2016.47,120000
5,3,1978,0,1720,1978,2,3,1713,0,850,1,12,0,0.29,2021.84,240000
4,3,1980,0,1760,1980,2,3,864,0,750,1,13,0,0.22,2019.42,240000
5,3,1972,0,1142,1972,2,3,1102,0,900,1,12,0,0.2,2022.33,255000
5,3,1971,0,1196,1971,2,3,1170,0,1000,1,11,0,0.14,2017.45,165500
5,3,1971,0,1196,1971,2,3,1170,0,1000,1,11,0,0.14,2022.57,294500
4,3,1966,0,931,1966,2,2,931,400,450,0,8,0,0.16,2017.47,157500
5,3,1966,0,1633,1966,2,3,408,0,300,0,10,0,0.17,2018.12,210000
3,3,1968,0,1638,1968,2,3,1363,1000,250,0,11,0,0.32,2021.16,193000
4,3,1972,0,1202,1972,2,3,551,0,400,1,11,0,0.15,2022.49,255000
5,3,2011,9,1184,1972,2,3,1184,0,1000,0,11,0,0.15,2018.79,186500
4,3,1971,0,1236,1971,2,3,1112,0,1000,0,11,0,0.17,2018.90,180000
4,3,1971,0,1394,1971,2,3,728,0,650,1,11,0,0.17,2021.24,243550
4,3,1971,0,1394,1971,2,3,728,0,650,1,11,0,0.17,2018.40,194000
4,3,1972,0,1361,1972,2,3,1245,900,0,0,11,0,0.18,2016.16,145000
4,3,1971,0,1036,1971,2,3,1036,350,650,0,9,0,0.19,2020.87,210000
4,3,1972,0,1040,1972,2,3,456,0,350,1,10,0,0.18,2021.54,210000
4,3,1972,0,1040,1972,2,3,456,0,350,1,10,0,0.18,2017.04,155000
3,3,1972,0,1576,1972,2,4,1544,0,0,1,11,0,0.2,2019.44,161781
3,3,1970,0,1382,1970,2,3,520,0,250,1,11,0,0.12,2020.65,191900
4,3,1969,0,1112,1969,2,3,1060,800,0,0,10,0,0.14,2016.42,165000
5,3,1967,0,1270,1967,2,3,675,0,600,0,11,0,0.15,2017.79,190000
5,3,1967,0,1270,1967,2,3,675,0,600,0,11,0,0.15,2020.54,236600
5,3,1969,0,1109,1969,2,3,1109,0,550,0,11,0,0.15,2021.51,275000
4,3,1968,0,1114,1968,2,3,540,500,0,0,11,0,0.15,2016.88,148000
4,3,1968,0,1092,1968,2,3,1092,750,0,0,10,0,0.18,2022.65,244950
4,3,1968,0,1092,1968,2,3,1092,750,0,0,10,0,0.18,2016.98,167000
4,3,1967,0,1215,1967,2,3,1215,700,0,0,11,0,0.16,2021.71,272000
4,3,1968,0,1114,1968,2,3,880,0,700,1,10,0,0.14,2019.22,179900
5,3,1968,0,1742,1968,2,3,1742,1000,50,1,12,0,0.15,2017.56,160000
5,3,1968,0,1742,1968,2,3,1742,1000,50,1,12,0,0.15,2022.06,274900
4,3,1973,0,1196,1973,2,3,1170,0,1000,0,11,0,0.17,2022.64,250000
3,3,1967,0,1385,1967,2,3,1341,0,1000,1,12,0,0.25,2018.85,185000
4,3,1972,0,1036,1972,1,3,1036,0,750,0,8,0,0.2,2017.70,157250
4,3,1968,0,1388,1968,2,3,676,600,0,1,11,0,0.16,2016.24,148800
5,3,2010,5,1092,1966,2,3,1092,1000,0,0,12,0,0.15,2016.15,160000
4,3,1968,0,1090,1968,2,3,1090,0,800,0,11,0,0.17,2020.51,189900
4,3,1968,0,1394,1968,2,3,783,0,600,0,13,0,0.17,2020.36,207500
4,3,1967,0,1095,1967,1,3,1095,750,0,0,10,0,0.18,2020.28,183000
4,3,1967,0,1095,1967,1,3,1095,750,0,0,10,0,0.18,2021.05,195000
5,3,1973,0,1073,1973,2,3,1073,0,850,0,8,0,0.16,2021.38,251000
5,3,1974,0,1020,1974,2,3,475,0,400,0,10,0,0.12,2017.47,126666.6667
3,3,1974,0,1237,1974,2,3,475,0,300,0,7,0,0.11,2020.08,139583.3333
4,3,2003,5,1020,1974,2,3,475,0,350,0,11,0,0.11,2017.76,136666.6667
4,3,1975,0,1844,1975,2,3,400,250,0,1,8,0,0.11,2017.64,157500
6,3,1975,0,1020,1975,2,3,475,0,350,0,10,0,0.11,2017.63,126666.6667
5,3,1975,0,1347,1975,2,3,1025,700,0,1,11,0,0.11,2016.94,164916.6667
5,3,1975,0,1347,1975,2,3,1025,700,0,1,11,0,0.11,2016.94,164916.6667
4,3,1975,0,1299,1975,2,3,692,0,500,1,10,0,0.13,2021.54,220833.3333
4,3,1975,0,1481,1975,2,3,400,0,300,0,13,0,0.13,2020.45,172500
4,3,1974,0,1020,1974,2,3,501,0,400,0,7,0,0.11,2021.36,187500
4,3,1975,0,1020,1975,2,3,475,0,350,0,8,0,0.15,2019.38,179900
4,3,1974,0,999,1974,1,3,999,0,850,0,8,0,0.15,2017.08,149900
4,3,1974,0,999,1974,1,3,999,0,900,0,8,0,0.16,2016.98,147000
5,3,2009,5,1193,1975,2,3,999,0,800,2,9,0,0.12,2022.55,250909.0909
4,3,2000,7,1020,1975,2,3,475,0,400,1,7,0,0.11,2022.05,222727.2727
4,3,1974,0,1053,1974,1,3,1053,0,950,1,8,0,0.15,2019.50,161772.7273
4,3,1974,0,1456,1974,2,3,400,0,200,1,11,0,0.17,2018.80,175000
5,3,1974,0,1020,1974,2,3,475,0,400,0,10,0,0.14,2021.22,247500
4,3,1974,0,1020,1974,2,3,475,0,350,1,7,0,0.18,2022.38,265000
4,3,1975,0,1020,1975,2,3,475,0,350,1,10,0,0.15,2018.25,159000
4,3,1990,7,999,1975,2,2,999,0,800,0,8,0,0.19,2019.82,171111.1111
4,3,1990,7,999,1975,2,2,999,0,800,0,8,0,0.19,2018.82,171111.1111
4,3,1974,0,1020,1974,2,3,475,0,350,0,7,0,0.14,2018.62,165500
5,3,1975,0,1167,1975,1,3,999,0,650,0,8,0,0.14,2019.51,185000
4,3,2018,4,1053,1974,2,3,1053,0,900,1,8,0,0.14,2018.60,171000
